eventID,parentEventID,samplingProtocol,samplingEffort,decimalLatitude,decimalLongitude,eventDate,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,habitat,country,geodeticDatum,coordinateUncertaintyInMeters
DIGITAF_FLANDERS:SAMPLE:PL:crtl:Transect:Spring,DIGITAF_FLANDERS:LOCATION:PL,15' transect,15 min over 50 m,50.75819,4.03304,2023-06-14,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:PL:crtl:Transect:September,DIGITAF_FLANDERS:LOCATION:PL,15' transect,15 min over 50 m,50.75819,4.03304,2023-09-13,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:PL:tree:Transect:Spring,DIGITAF_FLANDERS:LOCATION:PL,15' transect,15 min over 50 m,50.760017,4.03697,2023-06-14,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:PL:tree:Transect:September,DIGITAF_FLANDERS:LOCATION:PL,15' transect,15 min over 50 m,50.760017,4.03697,2023-09-13,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ti1:crtl:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Ti1,15' transect,15 min over 50 m,51.014877,3.473279,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ti1:crtl:Transect:September,DIGITAF_FLANDERS:LOCATION:Ti1,15' transect,15 min over 50 m,51.014877,3.473279,2023-09-11,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ti1:tree:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Ti1,15' transect,15 min over 50 m,51.017292,3.472148,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ti1:tree:Transect:September,DIGITAF_FLANDERS:LOCATION:Ti1,15' transect,15 min over 50 m,51.017292,3.472148,2023-09-11,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW:crop:Transect:Spring,DIGITAF_FLANDERS:LOCATION:TW,15' transect,15 min over 50 m,50.930634,4.915771,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW:crop:Transect:September,DIGITAF_FLANDERS:LOCATION:TW,15' transect,15 min over 50 m,50.930634,4.915771,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW:crtl:Transect:Spring,DIGITAF_FLANDERS:LOCATION:TW,15' transect,15 min over 50 m,50.92865,4.919942,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW:crtl:Transect:September,DIGITAF_FLANDERS:LOCATION:TW,15' transect,15 min over 50 m,50.92865,4.919942,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW:tree:Transect:Spring,DIGITAF_FLANDERS:LOCATION:TW,15' transect,15 min over 50 m,50.931244,4.916273,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW:tree:Transect:September,DIGITAF_FLANDERS:LOCATION:TW,15' transect,15 min over 50 m,50.931244,4.916273,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW1:crop:Transect:Spring,DIGITAF_FLANDERS:LOCATION:TW1,15' transect,15 min over 50 m,50.952758,4.725003,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW1:crop:Transect:September,DIGITAF_FLANDERS:LOCATION:TW1,15' transect,15 min over 50 m,50.952758,4.725003,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW1:crtl:Transect:Spring,DIGITAF_FLANDERS:LOCATION:TW1,15' transect,15 min over 50 m,50.952572,4.724937,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW1:crtl:Transect:September,DIGITAF_FLANDERS:LOCATION:TW1,15' transect,15 min over 50 m,50.952572,4.724937,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW1:tree:Transect:Spring,DIGITAF_FLANDERS:LOCATION:TW1,15' transect,15 min over 50 m,50.953194,4.724807,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW1:tree:Transect:September,DIGITAF_FLANDERS:LOCATION:TW1,15' transect,15 min over 50 m,50.953194,4.724807,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW2:crtl:Transect:Spring,DIGITAF_FLANDERS:LOCATION:TW2,15' transect,15 min over 50 m,50.93,4.91899,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW2:crtl:Transect:September,DIGITAF_FLANDERS:LOCATION:TW2,15' transect,15 min over 50 m,50.93,4.91899,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW2:tree:Transect:Spring,DIGITAF_FLANDERS:LOCATION:TW2,15' transect,15 min over 50 m,50.929592,4.919866,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW2:tree:Transect:September,DIGITAF_FLANDERS:LOCATION:TW2,15' transect,15 min over 50 m,50.929592,4.919866,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW3:crtl:Transect:Spring,DIGITAF_FLANDERS:LOCATION:TW3,15' transect,15 min over 50 m,50.927067,4.925451,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW3:crtl:Transect:September,DIGITAF_FLANDERS:LOCATION:TW3,15' transect,15 min over 50 m,50.927067,4.925451,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW3:tree:Transect:Spring,DIGITAF_FLANDERS:LOCATION:TW3,15' transect,15 min over 50 m,50.926302,4.92707,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW3:tree:Transect:September,DIGITAF_FLANDERS:LOCATION:TW3,15' transect,15 min over 50 m,50.926302,4.92707,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo:crop:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Zo,15' transect,15 min over 50 m,51.106331,3.55805,2023-05-19,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo:crop:Transect:September,DIGITAF_FLANDERS:LOCATION:Zo,15' transect,15 min over 50 m,51.106331,3.55805,2023-09-11,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo:crtl:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Zo,15' transect,15 min over 50 m,51.106567,3.557371,2023-05-19,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo:crtl:Transect:September,DIGITAF_FLANDERS:LOCATION:Zo,15' transect,15 min over 50 m,51.106567,3.557371,2023-09-11,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo:tree:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Zo,15' transect,15 min over 50 m,51.105865,3.556603,2023-05-19,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo:tree:Transect:September,DIGITAF_FLANDERS:LOCATION:Zo,15' transect,15 min over 50 m,51.105865,3.556603,2023-09-11,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo1:crtl:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Zo1,15' transect,15 min over 50 m,51.107437,3.567569,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo1:crtl:Transect:September,DIGITAF_FLANDERS:LOCATION:Zo1,15' transect,15 min over 50 m,51.107437,3.567569,2023-09-11,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo1:tree:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Zo1,15' transect,15 min over 50 m,51.107109,3.566462,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo1:tree:Transect:September,DIGITAF_FLANDERS:LOCATION:Zo1,15' transect,15 min over 50 m,51.107109,3.566462,2023-09-11,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo2:crtl:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Zo2,15' transect,15 min over 50 m,51.113503,3.537224,2023-05-19,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo2:crtl:Transect:September,DIGITAF_FLANDERS:LOCATION:Zo2,15' transect,15 min over 50 m,51.113503,3.537224,2023-09-11,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo2:tree:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Zo2,15' transect,15 min over 50 m,51.112732,3.537079,2023-05-19,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo2:tree:Transect:September,DIGITAF_FLANDERS:LOCATION:Zo2,15' transect,15 min over 50 m,51.112732,3.537079,2023-09-11,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw:crop:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Zw,15' transect,15 min over 50 m,50.850731,3.71571,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw:crop:Transect:September,DIGITAF_FLANDERS:LOCATION:Zw,15' transect,15 min over 50 m,50.850731,3.71571,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw:crtl:Transect:September,DIGITAF_FLANDERS:LOCATION:Zw,15' transect,15 min over 50 m,50.850586,3.71506,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw:tree:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Zw,15' transect,15 min over 50 m,50.85034873,3.71592082647387,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw:tree:Transect:September,DIGITAF_FLANDERS:LOCATION:Zw,15' transect,15 min over 50 m,50.85034873,3.71592082647387,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw1:crtl:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Zw1,15' transect,15 min over 50 m,50.876247,3.759652,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw1:crtl:Transect:September,DIGITAF_FLANDERS:LOCATION:Zw1,15' transect,15 min over 50 m,50.876247,3.759652,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw1:tree:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Zw1,15' transect,15 min over 50 m,50.875347,3.7624,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw1:tree:Transect:September,DIGITAF_FLANDERS:LOCATION:Zw1,15' transect,15 min over 50 m,50.875347,3.7624,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw2:crtl:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Zw2,15' transect,15 min over 50 m,50.841705,3.746366,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw2:crtl:Transect:September,DIGITAF_FLANDERS:LOCATION:Zw2,15' transect,15 min over 50 m,50.841705,3.746366,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw2:tree:Transect:Spring,DIGITAF_FLANDERS:LOCATION:Zw2,15' transect,15 min over 50 m,50.842518,3.745591,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw2:tree:Transect:September,DIGITAF_FLANDERS:LOCATION:Zw2,15' transect,15 min over 50 m,50.842518,3.745591,2023-09-05,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo:crop:Quadrat,DIGITAF_FLANDERS:LOCATION:Bo,10m² quadrat,10 m² quadrat,50.799289554817,4.81360686265912,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo:crtl:Quadrat,DIGITAF_FLANDERS:LOCATION:Bo,10m² quadrat,10 m² quadrat,50.80072,4.812192,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo:tree:Quadrat,DIGITAF_FLANDERS:LOCATION:Bo,10m² quadrat,10 m² quadrat,50.798534,4.814494,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo1:crtl:Quadrat,DIGITAF_FLANDERS:LOCATION:Bo1,10m² quadrat,10 m² quadrat,50.830734,4.813417,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo1:tree:Quadrat,DIGITAF_FLANDERS:LOCATION:Bo1,10m² quadrat,10 m² quadrat,50.831448,4.813626,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo2:crtl:Quadrat,DIGITAF_FLANDERS:LOCATION:Bo2,10m² quadrat,10 m² quadrat,50.804672,5.00229,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo2:tree:Quadrat,DIGITAF_FLANDERS:LOCATION:Bo2,10m² quadrat,10 m² quadrat,50.804695,5.003687,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ge1:crtl:Quadrat,DIGITAF_FLANDERS:LOCATION:Ge1,10m² quadrat,10 m² quadrat,51.011478,3.685224,2023-05-25,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ge1:tree:Quadrat,DIGITAF_FLANDERS:LOCATION:Ge1,10m² quadrat,10 m² quadrat,51.01141,3.686242,2023-05-25,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie:crop:Quadrat,DIGITAF_FLANDERS:LOCATION:Ie,10m² quadrat,10 m² quadrat,50.898197,2.833149,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie:crtl:Quadrat,DIGITAF_FLANDERS:LOCATION:Ie,10m² quadrat,10 m² quadrat,50.898647,2.833769,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie:tree:Quadrat,DIGITAF_FLANDERS:LOCATION:Ie,10m² quadrat,10 m² quadrat,50.897827,2.834499,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie1:crtl:Quadrat,DIGITAF_FLANDERS:LOCATION:Ie1,10m² quadrat,10 m² quadrat,50.869884,2.80778,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie1:tree:Quadrat,DIGITAF_FLANDERS:LOCATION:Ie1,10m² quadrat,10 m² quadrat,50.868481,2.808143,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie2:crtl:Quadrat,DIGITAF_FLANDERS:LOCATION:Ie2,10m² quadrat,10 m² quadrat,50.894154,2.837079,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie2:tree:Quadrat,DIGITAF_FLANDERS:LOCATION:Ie2,10m² quadrat,10 m² quadrat,50.892433,2.838647,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
