"Loc","Type","Spec","TAG","date","Family","Order","lat","lng","Spec_group","Stage","Sex","Det","Number","Method","occurrenceID"
"TW3","tree","Quercus robur","TW3_tree",2023-06-28,"Fagaceae","Fagales",50.926302,4.92707,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW3:tree:2023-06-28:669"
"TW3","tree","Robinia pseudoacacia","TW3_tree",2023-06-28,"Fabaceae","Fabales",50.926302,4.92707,"plants","Ad","","Jari Vandendendriessche",96,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW3:tree:2023-06-28:670"
"TW3","tree","Rubus Sec. Rubus","TW3_tree",2023-06-28,"Rosaceae","Rosales",50.926302,4.92707,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW3:tree:2023-06-28:671"
"TW3","tree","Sambucus nigra","TW3_tree",2023-06-28,"Viburnaceae","Dipsacales",50.926302,4.92707,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW3:tree:2023-06-28:672"
"TW3","tree","Urtica dioica","TW3_tree",2023-06-28,"Urticaceae","Rosales",50.926302,4.92707,"plants","Ad","","Jari Vandendendriessche",2,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:TW3:tree:2023-06-28:673"
"Ti1","crtl","Anisantha sterilis","Ti1_crtl",2023-05-18,"Poaceae","Poales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",35,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:674"
"Ti1","crtl","Anthriscus sylvestris","Ti1_crtl",2023-05-18,"Apiaceae","Apiales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:675"
"Ti1","crtl","Arrhenatherum elatius","Ti1_crtl",2023-05-18,"Poaceae","Poales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",35,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:676"
"Ti1","crtl","Bromus hordeaceus","Ti1_crtl",2023-05-18,"Poaceae","Poales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:677"
"Ti1","crtl","Convolvulus sepium","Ti1_crtl",2023-05-18,"Convolvulaceae","Solanales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:678"
"Ti1","crtl","Dactylis glomerata","Ti1_crtl",2023-05-18,"Poaceae","Poales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:679"
"Ti1","crtl","Geranium molle","Ti1_crtl",2023-05-18,"Geraniaceae","Geraniales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:680"
"Ti1","crtl","Hypericum tetrapterum","Ti1_crtl",2023-05-18,"Hypericaceae","Malpighiales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:681"
"Ti1","crtl","Poa annua","Ti1_crtl",2023-05-18,"Poaceae","Poales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:682"
"Ti1","crtl","Poa pratensis","Ti1_crtl",2023-05-18,"Poaceae","Poales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:683"
"Ti1","crtl","Ranunculus acris","Ti1_crtl",2023-05-18,"Ranunculaceae","Ranunculales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:684"
"Ti1","crtl","Rumex acetosa","Ti1_crtl",2023-05-18,"Polygonaceae","Caryophyllales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:685"
"Ti1","crtl","Sisymbrium officinale","Ti1_crtl",2023-05-18,"Brassicaceae","Brassicales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:686"
"Ti1","crtl","Tripleurospermum maritimum","Ti1_crtl",2023-05-18,"Asteraceae","Asterales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:687"
"Ti1","crtl","Urtica dioica","Ti1_crtl",2023-05-18,"Urticaceae","Rosales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:688"
"Ti1","crtl","Veronica arvensis","Ti1_crtl",2023-05-18,"Plantaginaceae","Lamiales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:689"
"Ti1","crtl","Vicia sativa","Ti1_crtl",2023-05-18,"Fabaceae","Fabales",51.014877,3.473279,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:crtl:2023-05-18:690"
"Ti1","tree","Alopecurus geniculatus","Ti1_tree",2023-05-18,"Poaceae","Poales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:691"
"Ti1","tree","Anthriscus sylvestris","Ti1_tree",2023-05-18,"Apiaceae","Apiales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:692"
"Ti1","tree","Arabidopsis thaliana","Ti1_tree",2023-05-18,"Brassicaceae","Brassicales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:693"
"Ti1","tree","Arrhenatherum elatius","Ti1_tree",2023-05-18,"Poaceae","Poales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",35,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:694"
"Ti1","tree","Cerastium fontanum","Ti1_tree",2023-05-18,"Caryophyllaceae","Caryophyllales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:695"
"Ti1","tree","Chenopodium album","Ti1_tree",2023-05-18,"Amaranthaceae","Caryophyllales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:696"
"Ti1","tree","Dactylis glomerata","Ti1_tree",2023-05-18,"Poaceae","Poales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:697"
"Ti1","tree","Equisetum arvense","Ti1_tree",2023-05-18,"Equisetaceae","Equisetales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:698"
"Ti1","tree","Fagus sylvatica","Ti1_tree",2023-05-18,"Fagaceae","Fagales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",26,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:699"
"Ti1","tree","Lamium purpureum","Ti1_tree",2023-05-18,"Lamiaceae","Lamiales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:700"
"Ti1","tree","Plantago lanceolata","Ti1_tree",2023-05-18,"Plantaginaceae","Lamiales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:701"
"Ti1","tree","Poa pratensis","Ti1_tree",2023-05-18,"Poaceae","Poales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:702"
"Ti1","tree","Ranunculus sardous","Ti1_tree",2023-05-18,"Ranunculaceae","Ranunculales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:703"
"Ti1","tree","Rubus Sec. Rubus","Ti1_tree",2023-05-18,"Rosaceae","Rosales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:704"
"Ti1","tree","Sonchus oleraceus","Ti1_tree",2023-05-18,"Asteraceae","Asterales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:705"
"Ti1","tree","Stellaria media","Ti1_tree",2023-05-18,"Caryophyllaceae","Caryophyllales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:706"
"Ti1","tree","Trifolium dubium","Ti1_tree",2023-05-18,"Fabaceae","Fabales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:707"
"Ti1","tree","Urtica dioica","Ti1_tree",2023-05-18,"Urticaceae","Rosales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:708"
"Ti1","tree","Veronica persica","Ti1_tree",2023-05-18,"Plantaginaceae","Lamiales",51.017292,3.472148,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Ti1:tree:2023-05-18:709"
"Zo","crop","Cerastium glomeratum","Zo_crop",2023-05-18,"Caryophyllaceae","Caryophyllales",51.106331,3.55805,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crop:2023-05-18:710"
"Zo","crop","Hordeum vulgare","Zo_crop",2023-05-18,"Poaceae","Poales",51.106331,3.55805,"plants","Ad","","Jari Vandendendriessche",95,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crop:2023-05-18:711"
"Zo","crop","Poa annua","Zo_crop",2023-05-18,"Poaceae","Poales",51.106331,3.55805,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crop:2023-05-18:712"
"Zo","crop","Stellaria media","Zo_crop",2023-05-18,"Caryophyllaceae","Caryophyllales",51.106331,3.55805,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crop:2023-05-18:713"
"Zo","crtl","Achillea millefolium","Zo_crtl",2023-05-18,"Asteraceae","Asterales",51.106567,3.557371,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crtl:2023-05-18:714"
"Zo","crtl","Arrhenatherum elatius","Zo_crtl",2023-05-18,"Poaceae","Poales",51.106567,3.557371,"plants","Ad","","Jari Vandendendriessche",35,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crtl:2023-05-18:715"
"Zo","crtl","Cerastium glomeratum","Zo_crtl",2023-05-18,"Caryophyllaceae","Caryophyllales",51.106567,3.557371,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crtl:2023-05-18:716"
"Zo","crtl","Cirsium arvense","Zo_crtl",2023-05-18,"Asteraceae","Asterales",51.106567,3.557371,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crtl:2023-05-18:717"
"Zo","crtl","Holcus lanatus","Zo_crtl",2023-05-18,"Poaceae","Poales",51.106567,3.557371,"plants","Ad","","Jari Vandendendriessche",55,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crtl:2023-05-18:718"
"Zo","crtl","Lamium purpureum","Zo_crtl",2023-05-18,"Lamiaceae","Lamiales",51.106567,3.557371,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crtl:2023-05-18:719"
"Zo","crtl","Polygonum aviculare","Zo_crtl",2023-05-18,"Polygonaceae","Caryophyllales",51.106567,3.557371,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crtl:2023-05-18:720"
"Zo","crtl","Ranunculus repens","Zo_crtl",2023-05-18,"Ranunculaceae","Ranunculales",51.106567,3.557371,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crtl:2023-05-18:721"
"Zo","crtl","Rubus Sec. Rubus","Zo_crtl",2023-05-18,"Rosaceae","Rosales",51.106567,3.557371,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crtl:2023-05-18:722"
"Zo","crtl","Stellaria media","Zo_crtl",2023-05-18,"Caryophyllaceae","Caryophyllales",51.106567,3.557371,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crtl:2023-05-18:723"
"Zo","crtl","Veronica arvensis","Zo_crtl",2023-05-18,"Plantaginaceae","Lamiales",51.106567,3.557371,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crtl:2023-05-18:724"
"Zo","crtl","Viola arvensis","Zo_crtl",2023-05-18,"Violaceae","Malpighiales",51.106567,3.557371,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:crtl:2023-05-18:725"
"Zo","tree","Anisantha sterilis","Zo_tree",2023-05-18,"Poaceae","Poales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:726"
"Zo","tree","Arrhenatherum elatius","Zo_tree",2023-05-18,"Poaceae","Poales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",45,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:727"
"Zo","tree","Convolvulus sepium","Zo_tree",2023-05-18,"Convolvulaceae","Solanales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:728"
"Zo","tree","Dactylis glomerata","Zo_tree",2023-05-18,"Poaceae","Poales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:729"
"Zo","tree","Galium aparine","Zo_tree",2023-05-18,"Rubiaceae","Gentianales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:730"
"Zo","tree","Geranium molle","Zo_tree",2023-05-18,"Geraniaceae","Geraniales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:731"
"Zo","tree","Lamium album","Zo_tree",2023-05-18,"Lamiaceae","Lamiales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:732"
"Zo","tree","Lamium purpureum","Zo_tree",2023-05-18,"Lamiaceae","Lamiales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:733"
"Zo","tree","Lapsana communis","Zo_tree",2023-05-18,"Asteraceae","Asterales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:734"
"Zo","tree","Salix alba","Zo_tree",2023-05-18,"Salicaceae","Malpighiales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",95,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:735"
"Zo","tree","Stellaria media","Zo_tree",2023-05-18,"Caryophyllaceae","Caryophyllales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:736"
"Zo","tree","Tripleurospermum maritimum","Zo_tree",2023-05-18,"Asteraceae","Asterales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:737"
"Zo","tree","Urtica dioica","Zo_tree",2023-05-18,"Urticaceae","Rosales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:738"
"Zo","tree","Veronica hederifolia","Zo_tree",2023-05-18,"Plantaginaceae","Lamiales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:739"
"Zo","tree","Vicia sativa","Zo_tree",2023-05-18,"Fabaceae","Fabales",51.105865,3.556603,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo:tree:2023-05-18:740"
"Zo1","crtl","Anisantha sterilis","Zo1_crtl",2023-05-18,"Poaceae","Poales",51.107437,3.567569,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:crtl:2023-05-18:741"
"Zo1","crtl","Arrhenatherum elatius","Zo1_crtl",2023-05-18,"Poaceae","Poales",51.107437,3.567569,"plants","Ad","","Jari Vandendendriessche",55,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:crtl:2023-05-18:742"
"Zo1","crtl","Convolvulus sepium","Zo1_crtl",2023-05-18,"Convolvulaceae","Solanales",51.107437,3.567569,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:crtl:2023-05-18:743"
"Zo1","crtl","Hordeum vulgare","Zo1_crtl",2023-05-18,"Poaceae","Poales",51.107437,3.567569,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:crtl:2023-05-18:744"
"Zo1","crtl","Lamium purpureum","Zo1_crtl",2023-05-18,"Lamiaceae","Lamiales",51.107437,3.567569,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:crtl:2023-05-18:745"
"Zo1","crtl","Lapsana communis","Zo1_crtl",2023-05-18,"Asteraceae","Asterales",51.107437,3.567569,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:crtl:2023-05-18:746"
"Zo1","crtl","Lepidium didymum","Zo1_crtl",2023-05-18,"Brassicaceae","Brassicales",51.107437,3.567569,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:crtl:2023-05-18:747"
"Zo1","crtl","Poa annua","Zo1_crtl",2023-05-18,"Poaceae","Poales",51.107437,3.567569,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:crtl:2023-05-18:748"
"Zo1","crtl","Poa trivialis","Zo1_crtl",2023-05-18,"Poaceae","Poales",51.107437,3.567569,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:crtl:2023-05-18:749"
"Zo1","crtl","Ranunculus sardous","Zo1_crtl",2023-05-18,"Ranunculaceae","Ranunculales",51.107437,3.567569,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:crtl:2023-05-18:750"
"Zo1","crtl","Urtica dioica","Zo1_crtl",2023-05-18,"Urticaceae","Rosales",51.107437,3.567569,"plants","Ad","","Jari Vandendendriessche",35,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:crtl:2023-05-18:751"
"Zo1","crtl","Veronica persica","Zo1_crtl",2023-05-18,"Plantaginaceae","Lamiales",51.107437,3.567569,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:crtl:2023-05-18:752"
"Zo1","tree","Anisantha sterilis","Zo1_tree",2023-05-18,"Poaceae","Poales",51.107109,3.566462,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:tree:2023-05-18:753"
"Zo1","tree","Arrhenatherum elatius","Zo1_tree",2023-05-18,"Poaceae","Poales",51.107109,3.566462,"plants","Ad","","Jari Vandendendriessche",55,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:tree:2023-05-18:754"
"Zo1","tree","Chenopodiastrum murale","Zo1_tree",2023-05-18,"Amaranthaceae","Caryophyllales",51.107109,3.566462,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Zo1:tree:2023-05-18:755"
