"","Loc","Type","Spec","Family","Order","Spec_group","lat","lng","date","Sampletime","Det","Stage","Sex","Method","occurrenceID"
"702","Zo","crop","Motacilla flava","Motacillidae","Passeriformes","birds",51.106331,3.55805,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crop:2023-05-19:702"
"703","Zo","crop","Parus major","Paridae","Passeriformes","birds",51.106331,3.55805,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crop:2023-05-19:703"
"704","Zo","crop","Phoenicurus ochruros","Muscicapidae","Passeriformes","birds",51.106331,3.55805,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crop:2023-05-19:704"
"705","Zo","crop","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",51.106331,3.55805,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crop:2023-05-19:705"
"706","Zo","crop","Turdus merula","Turdidae","Passeriformes","birds",51.106331,3.55805,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crop:2023-05-19:706"
"707","Zo","crtl","Ardea cinerea","Ardeidae","Pelecaniformes","birds",51.106567,3.557371,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crtl:2023-05-19:707"
"708","Zo","crtl","Coturnix coturnix","Phasianidae","Galliformes","birds",51.106567,3.557371,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crtl:2023-05-19:708"
"709","Zo","crtl","Gallinula chloropus","Rallidae","Gruiformes","birds",51.106567,3.557371,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crtl:2023-05-19:709"
"710","Zo","crtl","Haematopus ostralegus","Haematopodidae","Charadriiformes","birds",51.106567,3.557371,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crtl:2023-05-19:710"
"711","Zo","crtl","Luscinia svecica","Muscicapidae","Passeriformes","birds",51.106567,3.557371,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crtl:2023-05-19:711"
"712","Zo","crtl","Phoenicurus ochruros","Muscicapidae","Passeriformes","birds",51.106567,3.557371,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crtl:2023-05-19:712"
"713","Zo","crtl","Sturnus vulgaris","Sturnidae","Passeriformes","birds",51.106567,3.557371,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crtl:2023-05-19:713"
"714","Zo","crtl","Tringa totanus","Scolopacidae","Charadriiformes","birds",51.106567,3.557371,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crtl:2023-05-19:714"
"715","Zo","crtl","Turdus merula","Turdidae","Passeriformes","birds",51.106567,3.557371,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:crtl:2023-05-19:715"
"716","Zo","tree","Ardea cinerea","Ardeidae","Pelecaniformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:716"
"717","Zo","tree","Coloeus monedula","Corvidae","Passeriformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:717"
"718","Zo","tree","Dendrocopos major","Picidae","Piciformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:718"
"719","Zo","tree","Fringilla coelebs","Fringillidae","Passeriformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:719"
"720","Zo","tree","Gallinula chloropus","Rallidae","Gruiformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:720"
"721","Zo","tree","Haematopus ostralegus","Haematopodidae","Charadriiformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:721"
"722","Zo","tree","Hirundo rustica","Hirundinidae","Passeriformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:722"
"723","Zo","tree","Luscinia svecica","Muscicapidae","Passeriformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:723"
"724","Zo","tree","Parus major","Paridae","Passeriformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:724"
"725","Zo","tree","Phoenicurus ochruros","Muscicapidae","Passeriformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:725"
"726","Zo","tree","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:726"
"727","Zo","tree","Prunella modularis","Prunellidae","Passeriformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:727"
"728","Zo","tree","Saxicola rubicola","Muscicapidae","Passeriformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:728"
"729","Zo","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",51.105865,3.556603,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo:tree:2023-05-19:729"
"730","Zo1","crtl","Columba palumbus","Columbidae","Columbiformes","birds",51.107437,3.567569,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:crtl:2023-05-18:730"
"731","Zo1","crtl","Coloeus monedula","Corvidae","Passeriformes","birds",51.107437,3.567569,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:crtl:2023-05-18:731"
"732","Zo1","crtl","Cuculus canorus","Cuculidae","Cuculiformes","birds",51.107437,3.567569,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:crtl:2023-05-18:732"
"733","Zo1","crtl","Haematopus ostralegus","Haematopodidae","Charadriiformes","birds",51.107437,3.567569,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:crtl:2023-05-18:733"
"734","Zo1","crtl","Hirundo rustica","Hirundinidae","Passeriformes","birds",51.107437,3.567569,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:crtl:2023-05-18:734"
"735","Zo1","crtl","Parus major","Paridae","Passeriformes","birds",51.107437,3.567569,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:crtl:2023-05-18:735"
"736","Zo1","crtl","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",51.107437,3.567569,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:crtl:2023-05-18:736"
"737","Zo1","crtl","Pica pica","Corvidae","Passeriformes","birds",51.107437,3.567569,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:crtl:2023-05-18:737"
"738","Zo1","crtl","Picus viridis","Picidae","Piciformes","birds",51.107437,3.567569,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:crtl:2023-05-18:738"
"739","Zo1","crtl","Streptopelia decaocto","Columbidae","Columbiformes","birds",51.107437,3.567569,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:crtl:2023-05-18:739"
"740","Zo1","crtl","Sylvia borin","Sylviidae","Passeriformes","birds",51.107437,3.567569,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:crtl:2023-05-18:740"
"741","Zo1","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",51.107437,3.567569,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:crtl:2023-05-18:741"
"742","Zo1","crtl","Turdus merula","Turdidae","Passeriformes","birds",51.107437,3.567569,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:crtl:2023-05-18:742"
"743","Zo1","tree","Columba palumbus","Columbidae","Columbiformes","birds",51.107109,3.566462,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:tree:2023-05-18:743"
"744","Zo1","tree","Coloeus monedula","Corvidae","Passeriformes","birds",51.107109,3.566462,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:tree:2023-05-18:744"
"745","Zo1","tree","Cuculus canorus","Cuculidae","Cuculiformes","birds",51.107109,3.566462,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:tree:2023-05-18:745"
"746","Zo1","tree","Cyanistes caeruleus","Paridae","Passeriformes","birds",51.107109,3.566462,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:tree:2023-05-18:746"
"747","Zo1","tree","Fringilla coelebs","Fringillidae","Passeriformes","birds",51.107109,3.566462,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:tree:2023-05-18:747"
"748","Zo1","tree","Hirundo rustica","Hirundinidae","Passeriformes","birds",51.107109,3.566462,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:tree:2023-05-18:748"
"749","Zo1","tree","Parus major","Paridae","Passeriformes","birds",51.107109,3.566462,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:tree:2023-05-18:749"
"750","Zo1","tree","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",51.107109,3.566462,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:tree:2023-05-18:750"
"751","Zo1","tree","Pica pica","Corvidae","Passeriformes","birds",51.107109,3.566462,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:tree:2023-05-18:751"
"752","Zo1","tree","Picus viridis","Picidae","Piciformes","birds",51.107109,3.566462,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:tree:2023-05-18:752"
"753","Zo1","tree","Streptopelia decaocto","Columbidae","Columbiformes","birds",51.107109,3.566462,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:tree:2023-05-18:753"
"754","Zo1","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",51.107109,3.566462,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:tree:2023-05-18:754"
"755","Zo1","tree","Turdus merula","Turdidae","Passeriformes","birds",51.107109,3.566462,2023-05-18,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo1:tree:2023-05-18:755"
"756","Zo2","crtl","Chloris chloris","Fringillidae","Passeriformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:756"
"757","Zo2","crtl","Corvus corone","Corvidae","Passeriformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:757"
"758","Zo2","crtl","Coloeus monedula","Corvidae","Passeriformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:758"
"759","Zo2","crtl","Cuculus canorus","Cuculidae","Cuculiformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:759"
"760","Zo2","crtl","Curruca communis","Sylviidae","Passeriformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:760"
"761","Zo2","crtl","Motacilla alba","Motacillidae","Passeriformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:761"
"762","Zo2","crtl","Motacilla flava","Motacillidae","Passeriformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:762"
"763","Zo2","crtl","Muscicapa striata","Muscicapidae","Passeriformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:763"
"764","Zo2","crtl","Parus major","Paridae","Passeriformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:764"
"765","Zo2","crtl","Pica pica","Corvidae","Passeriformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:765"
"766","Zo2","crtl","Prunella modularis","Prunellidae","Passeriformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:766"
"767","Zo2","crtl","Sturnus vulgaris","Sturnidae","Passeriformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:767"
"768","Zo2","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:768"
"769","Zo2","crtl","Turdus merula","Turdidae","Passeriformes","birds",51.113503,3.537224,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:crtl:2023-05-19:769"
"770","Zo2","tree","Columba palumbus","Columbidae","Columbiformes","birds",51.112732,3.537079,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:tree:2023-05-19:770"
"771","Zo2","tree","Coloeus monedula","Corvidae","Passeriformes","birds",51.112732,3.537079,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:tree:2023-05-19:771"
"772","Zo2","tree","Curruca communis","Sylviidae","Passeriformes","birds",51.112732,3.537079,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:tree:2023-05-19:772"
"773","Zo2","tree","Cyanistes caeruleus","Paridae","Passeriformes","birds",51.112732,3.537079,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:tree:2023-05-19:773"
"774","Zo2","tree","Erithacus rubecula","Muscicapidae","Passeriformes","birds",51.112732,3.537079,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:tree:2023-05-19:774"
"775","Zo2","tree","Fringilla coelebs","Fringillidae","Passeriformes","birds",51.112732,3.537079,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:tree:2023-05-19:775"
"776","Zo2","tree","Parus major","Paridae","Passeriformes","birds",51.112732,3.537079,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:tree:2023-05-19:776"
"777","Zo2","tree","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",51.112732,3.537079,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:tree:2023-05-19:777"
"778","Zo2","tree","Pica pica","Corvidae","Passeriformes","birds",51.112732,3.537079,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:tree:2023-05-19:778"
"779","Zo2","tree","Prunella modularis","Prunellidae","Passeriformes","birds",51.112732,3.537079,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:tree:2023-05-19:779"
"780","Zo2","tree","Streptopelia decaocto","Columbidae","Columbiformes","birds",51.112732,3.537079,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:tree:2023-05-19:780"
"781","Zo2","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",51.112732,3.537079,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:tree:2023-05-19:781"
"782","Zo2","tree","Turdus merula","Turdidae","Passeriformes","birds",51.112732,3.537079,2023-05-19,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zo2:tree:2023-05-19:782"
"783","Zw","crop","Actitis hypoleucos","Scolopacidae","Charadriiformes","birds",50.850731,3.71571,2023-06-02,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zw:crop:2023-06-02:783"
"784","Zw","crop","Ardea cinerea","Ardeidae","Pelecaniformes","birds",50.850731,3.71571,2023-06-02,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zw:crop:2023-06-02:784"
"785","Zw","crop","Corvus corone","Corvidae","Passeriformes","birds",50.850731,3.71571,2023-06-02,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zw:crop:2023-06-02:785"
"786","Zw","crop","Coloeus monedula","Corvidae","Passeriformes","birds",50.850731,3.71571,2023-06-02,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zw:crop:2023-06-02:786"
"787","Zw","crop","Gallinula chloropus","Rallidae","Gruiformes","birds",50.850731,3.71571,2023-06-02,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zw:crop:2023-06-02:787"
"788","Zw","crop","Haematopus ostralegus","Haematopodidae","Charadriiformes","birds",50.850731,3.71571,2023-06-02,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zw:crop:2023-06-02:788"
"789","Zw","crop","Hirundo rustica","Hirundinidae","Passeriformes","birds",50.850731,3.71571,2023-06-02,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zw:crop:2023-06-02:789"
"790","Zw","crop","Linaria cannabina","Fringillidae","Passeriformes","birds",50.850731,3.71571,2023-06-02,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Zw:crop:2023-06-02:790"
